time,gFx,gFy,gFz,TgF
54.29508024,-0.0356,-0.0249,1.0024,1.003
54.295447635,-0.0342,-0.0230,0.9980,0.999
54.301354094,-0.0332,-0.0195,1.0014,1.002
54.301683625,-0.0303,-0.0195,1.0000,1.001
54.30197826,-0.0283,-0.0181,1.0024,1.003
54.303848729,-0.0322,-0.0205,0.9980,0.999
54.31104951,-0.0273,-0.0244,1.0019,1.003
54.311365083,-0.0308,-0.0264,0.9985,0.999
54.317081594,-0.0391,-0.0254,0.9980,0.999
54.317541385,-0.0415,-0.0293,0.9985,1.000
54.322848469,-0.0449,-0.0347,0.9995,1.001
54.323468313,-0.0469,-0.0361,0.9995,1.001
54.325728833,-0.0498,-0.0327,0.9985,1.000
54.32627925,-0.0493,-0.0386,1.0049,1.007
54.332424979,-0.0513,-0.0430,1.0039,1.006
54.332830292,-0.0493,-0.0405,1.0058,1.008
54.333190813,-0.0548,-0.0391,1.0039,1.006
54.335541542,-0.0533,-0.0396,1.0083,1.010
54.341769927,-0.0483,-0.0435,1.0034,1.006
54.342312479,-0.0538,-0.0420,1.0083,1.011
54.345148938,-0.0582,-0.0391,1.0102,1.013
54.345501021,-0.0611,-0.0356,1.0083,1.011
54.350571333,-0.0601,-0.0352,1.0093,1.012
54.350833573,-0.0572,-0.0347,1.0117,1.014
54.355734979,-0.0483,-0.0361,1.0063,1.008
54.355921333,-0.0454,-0.0366,1.0073,1.009
54.35607175,-0.0371,-0.0347,1.0058,1.007
54.363073208,-0.0308,-0.0361,1.0024,1.004
54.365147896,-0.0273,-0.0352,1.0005,1.001
54.365303625,-0.0254,-0.0371,1.0000,1.001
54.370055917,-0.0225,-0.0381,1.0029,1.004
54.370251073,-0.0176,-0.0356,1.0019,1.003
54.375898417,-0.0176,-0.0278,1.0000,1.001
54.376219406,-0.0132,-0.0283,1.0000,1.000
54.381147531,-0.0137,-0.0254,0.9990,0.999
54.381459406,-0.0200,-0.0249,0.9966,0.997
54.385793625,-0.0181,-0.0234,0.9966,0.997
54.386149406,-0.0230,-0.0186,0.9961,0.997
54.39265701,-0.0303,-0.0181,0.9971,0.998
54.392943521,-0.0376,-0.0215,0.9912,0.992
54.39319274,-0.0386,-0.0205,0.9941,0.995
54.396025708,-0.0454,-0.0249,0.9902,0.992
54.401261542,-0.0474,-0.0225,0.9941,0.996
54.401597115,-0.0483,-0.0249,0.9931,0.995
54.406845135,-0.0503,-0.0254,0.9927,0.994
54.407224927,-0.0474,-0.0308,0.9917,0.993
54.407477688,-0.0444,-0.0342,0.9941,0.996
54.412495865,-0.0439,-0.0361,0.9956,0.997
54.420261958,-0.0415,-0.0381,0.9980,1.000
54.42106649,-0.0347,-0.0381,0.9966,0.998
54.430837896,-0.0322,-0.0381,0.9951,0.996
54.431410031,-0.0283,-0.0386,1.0000,1.001
54.431884875,-0.0264,-0.0381,0.9985,1.000
54.432639667,-0.0239,-0.0435,0.9975,0.999
54.433118521,-0.0181,-0.0405,0.9927,0.994
54.433589875,-0.0200,-0.0415,0.9971,0.998
54.434036073,-0.0181,-0.0415,0.9990,1.000
54.437062635,-0.0200,-0.0386,1.0019,1.003
54.437831698,-0.0200,-0.0317,0.9985,0.999
54.444015135,-0.0195,-0.0332,0.9995,1.000
54.444273156,-0.0210,-0.0337,0.9995,1.000
54.447414198,-0.0200,-0.0303,0.9980,0.999
54.447609719,-0.0215,-0.0337,1.0019,1.003
54.452379563,-0.0200,-0.0293,0.9980,0.999
54.452579302,-0.0166,-0.0259,0.9985,0.999
54.464716542,-0.0205,-0.0273,1.0000,1.001
54.465063208,-0.0200,-0.0234,1.0005,1.001
54.465419823,-0.0151,-0.0254,1.0000,1.000
54.469856438,-0.0171,-0.0220,0.9975,0.998
54.470020813,-0.0186,-0.0190,1.0014,1.002
54.470170813,-0.0200,-0.0200,1.0019,1.002
54.470329823,-0.0230,-0.0269,0.9985,0.999
54.479080135,-0.0322,-0.0239,1.0010,1.002
54.479344823,-0.0430,-0.0313,1.0010,1.002
54.483698104,-0.0513,-0.0347,1.0000,1.002
54.48393451,-0.0611,-0.0386,0.9961,0.999
54.486966021,-0.0626,-0.0386,0.9941,0.997
54.487166802,-0.0493,-0.0469,0.9961,0.998
54.492113521,-0.0083,-0.0586,0.9936,0.995
54.492375083,-0.0273,-0.0591,0.9887,0.991
54.497587896,-0.0210,-0.0503,0.9961,0.998
54.497847375,-0.0220,-0.0547,0.9975,0.999
54.498048052,-0.0259,-0.0439,1.0014,1.003
54.502896333,-0.0298,-0.0410,0.9990,1.000
54.509534042,-0.0298,-0.0376,1.0005,1.002
54.509826437,-0.0317,-0.0332,0.9980,0.999
54.515699927,-0.0322,-0.0317,1.0000,1.001
54.516008521,-0.0308,-0.0332,0.9966,0.998
54.516278729,-0.0337,-0.0254,1.0014,1.002
54.51652649,-0.0332,-0.0259,0.9985,0.999
54.522176906,-0.0356,-0.0288,0.9951,0.996
54.522763781,-0.0381,-0.0254,0.9985,1.000
54.531943937,-0.0386,-0.0244,0.9990,1.000
54.532240656,-0.0405,-0.0264,0.9980,0.999
54.532494302,-0.0386,-0.0244,0.9985,1.000
54.538820708,-0.0400,-0.0283,1.0014,1.003
54.539668052,-0.0444,-0.0269,1.0068,1.008
54.540361281,-0.0415,-0.0259,1.0054,1.007
54.540987583,-0.0415,-0.0283,1.0063,1.008
54.541593469,-0.0439,-0.0288,1.0058,1.007
54.54481425,-0.0479,-0.0273,1.0058,1.007
54.545251854,-0.0606,-0.0273,1.0039,1.006
54.54997425,-0.0699,-0.0264,1.0093,1.012
54.554389146,-0.0679,-0.0278,1.0102,1.013
54.555002167,-0.0655,-0.0317,1.0044,1.007
54.564645396,-0.0557,-0.0317,1.0014,1.003
54.56540899,-0.0435,-0.0381,1.0083,1.010
54.56606326,-0.0386,-0.0410,1.0019,1.004
54.566987323,-0.0273,-0.0430,1.0024,1.004
54.567417427,-0.0210,-0.0483,0.9966,0.998
54.567838469,-0.0161,-0.0479,0.9956,0.997
54.57634524,-0.0190,-0.0479,0.9980,0.999
54.576534771,-0.0195,-0.0430,0.9985,1.000
54.576675708,-0.0181,-0.0454,0.9951,0.996
54.581076021,-0.0278,-0.0454,0.9956,0.997
54.581246021,-0.0361,-0.0420,0.9951,0.997
54.589846802,-0.0513,-0.0410,0.9961,0.998
54.59015576,-0.0582,-0.0366,0.9966,0.999
54.590593937,-0.0650,-0.0342,0.9946,0.997
54.590960083,-0.0753,-0.0371,0.9966,1.000
54.595577115,-0.0787,-0.0361,0.9912,0.995
54.595888156,-0.0801,-0.0332,0.9878,0.992
54.600696281,-0.0767,-0.0332,0.9912,0.995
54.604017271,-0.0718,-0.0313,0.9863,0.989
54.604357167,-0.0679,-0.0308,0.9892,0.992
54.609658677,-0.0621,-0.0278,0.9907,0.993
54.60996576,-0.0596,-0.0303,0.9902,0.992
54.613407427,-0.0474,-0.0308,0.9873,0.989
54.613695292,-0.0376,-0.0322,0.9892,0.990
54.618339719,-0.0327,-0.0327,0.9873,0.988
54.618956333,-0.0278,-0.0322,0.9887,0.990
54.620821125,-0.0225,-0.0337,0.9917,0.993
54.627041333,-0.0181,-0.0313,0.9956,0.996
54.627368729,-0.0127,-0.0308,0.9927,0.993
54.63347826,-0.0161,-0.0317,0.9941,0.995
54.634262635,-0.0117,-0.0313,0.9995,1.000
54.635700969,-0.0166,-0.0317,1.0010,1.002
54.636348625,-0.0146,-0.0249,0.9990,0.999
54.642316437,-0.0181,-0.0317,1.0005,1.001
54.644028781,-0.0161,-0.0303,1.0014,1.002
54.64427451,-0.0156,-0.0342,1.0044,1.005
54.644440865,-0.0190,-0.0288,1.0014,1.002
54.651214406,-0.0190,-0.0308,1.0039,1.005
54.654084458,-0.0171,-0.0308,1.0054,1.006
54.654339771,-0.0195,-0.0352,1.0044,1.005
54.660835812,-0.0186,-0.0313,1.0054,1.006
54.661049302,-0.0200,-0.0386,1.0088,1.010
54.661776906,-0.0181,-0.0396,1.0044,1.005
54.661956385,-0.0181,-0.0342,1.0054,1.006
54.66694274,-0.0220,-0.0386,1.0088,1.010
54.667123885,-0.0210,-0.0361,1.0083,1.009
54.672305031,-0.0205,-0.0376,1.0097,1.011
54.676236594,-0.0205,-0.0361,1.0058,1.007
54.676969615,-0.0205,-0.0342,1.0063,1.007
54.683456125,-0.0269,-0.0371,1.0005,1.002
54.683815656,-0.0400,-0.0386,0.9980,1.000
54.684091177,-0.0464,-0.0435,0.9917,0.994
54.684375917,-0.0548,-0.0430,0.9897,0.992
54.689508521,-0.0557,-0.0435,0.9873,0.990
54.68980076,-0.0557,-0.0425,0.9858,0.988
54.693754979,-0.0557,-0.0483,0.9897,0.992
54.699079302,-0.0513,-0.0449,0.9853,0.988
54.699445083,-0.0503,-0.0464,0.9912,0.994
54.70433399,-0.0483,-0.0405,0.9931,0.995
54.704629615,-0.0410,-0.0435,0.9936,0.995
54.708334094,-0.0356,-0.0371,0.9927,0.994
54.708661333,-0.0317,-0.0347,0.9907,0.992
54.712997583,-0.0230,-0.0313,0.9966,0.997
54.713278,-0.0195,-0.0278,0.9966,0.997
54.717624927,-0.0103,-0.0254,0.9917,0.992
54.721607583,-0.0093,-0.0244,0.9868,0.987
54.722112687,-0.0010,-0.0230,0.9853,0.986
54.725926489,-0.0059,-0.0210,0.9917,0.992
54.726877271,-0.0039,-0.0234,0.9887,0.989
54.731209927,-0.0098,-0.0239,0.9883,0.989
54.731509719,-0.0112,-0.0210,0.9883,0.989
54.737113521,-0.0122,-0.0254,0.9897,0.990
54.737292739,-0.0132,-0.0273,0.9951,0.996
54.742567114,-0.0161,-0.0278,0.9946,0.995
54.742911698,-0.0176,-0.0313,0.9946,0.995
54.743201906,-0.0181,-0.0327,1.0014,1.002
54.754256385,-0.0210,-0.0332,1.0024,1.003
54.754801958,-0.0215,-0.0352,1.0039,1.005
54.755026073,-0.0210,-0.0386,1.0107,1.012
54.755193989,-0.0210,-0.0396,1.0058,1.007
54.759062687,-0.0190,-0.0420,1.0068,1.008
54.759271698,-0.0200,-0.0430,1.0088,1.010
54.762056802,-0.0220,-0.0449,1.0083,1.010
54.762223312,-0.0181,-0.0439,1.0107,1.012
54.766873885,-0.0205,-0.0474,1.0083,1.010
54.773001281,-0.0225,-0.0488,1.0029,1.004
54.773298729,-0.0239,-0.0488,1.0078,1.009
54.77700951,-0.0264,-0.0518,1.0029,1.005
54.777292583,-0.0308,-0.0532,1.0049,1.007
54.781921177,-0.0386,-0.0547,1.0034,1.006
54.782264042,-0.0376,-0.0547,1.0019,1.004
54.787590344,-0.0420,-0.0532,0.9941,0.996
54.787887479,-0.0454,-0.0547,0.9990,1.002
54.788152219,-0.0454,-0.0508,0.9995,1.002
54.796421021,-0.0469,-0.0503,0.9961,0.998
54.796726542,-0.0523,-0.0488,0.9980,1.001
54.800686437,-0.0645,-0.0479,1.0014,1.005
54.801009667,-0.0753,-0.0488,0.9961,1.000
54.805658104,-0.0801,-0.0488,0.9980,1.002
54.806364302,-0.0875,-0.0469,0.9961,1.001
54.807258052,-0.0924,-0.0503,0.9971,1.003
54.807873469,-0.0987,-0.0527,1.0014,1.008
54.81119326,-0.1036,-0.0542,1.0029,1.010
54.816592323,-0.1002,-0.0508,1.0019,1.008
54.816951906,-0.0958,-0.0474,1.0044,1.010
54.822753937,-0.0880,-0.0498,1.0014,1.007
54.822981229,-0.0767,-0.0513,1.0073,1.012
54.833069875,-0.0645,-0.0503,1.0063,1.010
54.83368451,-0.0582,-0.0449,1.0000,1.003
54.834268677,-0.0479,-0.0449,1.0034,1.006
54.835049562,-0.0435,-0.0449,1.0010,1.003
54.835562687,-0.0386,-0.0391,0.9990,1.001
54.836032844,-0.0386,-0.0366,0.9946,0.996
54.841499719,-0.0303,-0.0347,0.9922,0.993
54.844707062,-0.0225,-0.0342,0.9902,0.991
54.84512675,-0.0215,-0.0269,0.9878,0.988
54.849854719,-0.0283,-0.0259,0.9858,0.987
54.85033201,-0.0396,-0.0225,0.9775,0.979
54.853749719,-0.0454,-0.0215,0.9765,0.978
54.854135708,-0.0498,-0.0278,0.9741,0.976
54.864237583,-0.0538,-0.0308,0.9741,0.976
54.864398469,-0.0488,-0.0474,0.9717,0.974
54.864546229,-0.0483,-0.0400,0.9844,0.986
54.864677948,-0.0400,-0.0352,0.9785,0.980
54.866659614,-0.0366,-0.0337,0.9785,0.980
54.87197451,-0.0327,-0.0352,0.9761,0.977
54.872156802,-0.0249,-0.0337,0.9790,0.980
54.877516333,-0.0171,-0.0298,0.9829,0.983
54.87777425,-0.0142,-0.0332,0.9785,0.979
54.881760135,-0.0063,-0.0352,0.9819,0.983
54.881986437,-0.0059,-0.0327,0.9863,0.987
54.886870187,0.0010,-0.0332,0.9912,0.992
54.887329719,0.0024,-0.0322,0.9961,0.997
54.891296542,0.0034,-0.0332,0.9995,1.000
54.894300604,0.0093,-0.0352,1.0029,1.004
54.894778625,0.0054,-0.0396,1.0039,1.005
54.900093885,-0.0020,-0.0381,1.0034,1.004
54.900388833,-0.0142,-0.0420,1.0068,1.008
54.904055604,-0.0249,-0.0479,1.0093,1.011
54.904356594,-0.0391,-0.0479,1.0068,1.009
54.909889042,-0.0527,-0.0498,1.0054,1.008
54.910240864,-0.0601,-0.0566,1.0127,1.016
54.913091385,-0.0640,-0.0537,1.0132,1.017
54.919863364,-0.0557,-0.0645,1.0200,1.024
54.920152479,-0.0283,-0.0737,1.0283,1.031
54.924305917,-0.0464,-0.0679,1.0171,1.020
54.924653,-0.0626,-0.0566,1.0122,1.016
54.929074719,-0.0655,-0.0557,1.0107,1.014
54.930353312,-0.0616,-0.0532,1.0088,1.012
54.931441594,-0.0523,-0.0601,1.0054,1.008
54.932087739,-0.0396,-0.0625,1.0097,1.012
54.939940187,-0.0288,-0.0630,1.0088,1.011
54.940387375,-0.0176,-0.0649,1.0078,1.010
54.940805187,-0.0063,-0.0640,1.0039,1.006
54.944806437,0.0029,-0.0645,1.0068,1.009
54.945150708,0.0112,-0.0625,1.0083,1.010
54.950882531,0.0151,-0.0586,1.0122,1.014
54.951129875,0.0176,-0.0581,1.0127,1.014
54.952740448,0.0176,-0.0571,1.0180,1.020
54.95300701,0.0210,-0.0562,1.0180,1.020
54.960276541,0.0151,-0.0547,1.0156,1.017
54.963709094,0.0190,-0.0552,1.0151,1.017
54.963976854,0.0474,-0.0669,1.0200,1.023
54.976118052,0.0249,-0.0654,1.0083,1.011
54.976322583,0.0088,-0.0537,1.0049,1.006
54.976489875,0.0171,-0.0596,1.0044,1.006
54.976648156,-0.0010,-0.0586,0.9966,0.998
54.976796437,-0.0083,-0.0479,0.9966,0.998
54.976956489,-0.0078,-0.0469,0.9902,0.991
54.985068833,-0.0166,-0.0410,0.9912,0.992
54.985305031,-0.0215,-0.0420,0.9887,0.990
54.985499302,-0.0176,-0.0439,0.9951,0.996
54.993551802,-0.0239,-0.0400,0.9917,0.993
54.993907583,-0.0186,-0.0391,0.9956,0.997
54.995315187,-0.0215,-0.0356,0.9956,0.996
54.995677062,-0.0244,-0.0327,0.9961,0.997
55.001931073,-0.0146,-0.0327,1.0014,1.002
55.002252166,-0.0059,-0.0347,1.0010,1.002
55.005850916,-0.0059,-0.0371,1.0054,1.006
55.006149041,-0.0024,-0.0332,1.0073,1.008
55.010842531,0.0112,-0.0317,1.0083,1.009
55.012835448,0.0156,-0.0322,1.0097,1.010
55.013146906,0.0195,-0.0317,1.0112,1.012
55.017223885,0.0254,-0.0332,1.0107,1.012
55.017729562,0.0332,-0.0347,1.0058,1.007
55.023021541,0.0342,-0.0342,1.0010,1.002
55.023425708,0.0313,-0.0376,0.9975,0.999
55.027190291,0.0366,-0.0386,0.9927,0.994
55.027553,0.0376,-0.0439,0.9863,0.988
55.031054302,0.0430,-0.0444,0.9844,0.986
55.03636675,0.0430,-0.0420,0.9765,0.978
55.036926125,0.0396,-0.0464,0.9687,0.971
55.047667687,0.0352,-0.0474,0.9648,0.967
55.047851177,0.0337,-0.0498,0.9604,0.962
55.048010031,0.0381,-0.0508,0.9585,0.961
55.048166073,0.0298,-0.0542,0.9506,0.953
55.048319094,0.0230,-0.0601,0.9472,0.949
55.048466489,0.0176,-0.0625,0.9575,0.960
55.054031125,0.0103,-0.0640,0.9580,0.960
55.068275083,0.0005,-0.0698,0.9687,0.971
55.068488781,-0.0078,-0.0772,0.9756,0.979
55.068687427,-0.0132,-0.0840,0.9917,0.995
55.068853625,-0.0190,-0.0840,1.0005,1.004
55.069033364,-0.0230,-0.0889,1.0146,1.019
55.069754719,-0.0288,-0.0947,1.0171,1.022
55.073301958,-0.0317,-0.0972,1.0249,1.030
55.073487583,-0.0386,-0.0986,1.0337,1.039
55.076197323,-0.0420,-0.1060,1.0361,1.042
55.076347635,-0.0479,-0.1011,1.0361,1.042
55.079728312,-0.0527,-0.1035,1.0381,1.045
55.084880708,-0.0572,-0.1055,1.0386,1.045
55.084991698,-0.0621,-0.1075,1.0366,1.044
55.092832062,-0.0631,-0.1035,1.0342,1.041
55.093558625,-0.0728,-0.1011,1.0268,1.034
55.09398675,-0.0762,-0.0996,1.0244,1.032
55.094389354,-0.0801,-0.0933,1.0185,1.026
55.097802948,-0.0772,-0.0908,1.0102,1.017
55.097912427,-0.0831,-0.0855,1.0073,1.014
55.102684719,-0.0899,-0.0806,1.0034,1.011
55.108248,-0.0836,-0.0723,1.0029,1.009
55.108625239,-0.0826,-0.0718,1.0005,1.006
55.114377948,-0.0743,-0.0669,0.9961,1.001
55.114881906,-0.0753,-0.0659,0.9951,1.000
55.118573833,-0.0684,-0.0635,0.9966,1.001
55.119010135,-0.0635,-0.0576,0.9985,1.002
55.12224076,-0.0616,-0.0562,0.9995,1.003
55.122765448,-0.0533,-0.0513,0.9980,1.001
55.126904979,-0.0513,-0.0449,1.0005,1.003
55.131088156,-0.0513,-0.0415,0.9990,1.001
55.131389771,-0.0464,-0.0410,0.9995,1.001
55.135471958,-0.0396,-0.0347,0.9956,0.997
55.135839979,-0.0405,-0.0376,0.9946,0.996
55.143286854,-0.0410,-0.0332,0.9941,0.996
55.144009198,-0.0376,-0.0293,0.9931,0.994
55.144508625,-0.0347,-0.0234,0.9927,0.994
55.145034354,-0.0332,-0.0278,0.9907,0.992
55.159401802,-0.0313,-0.0234,0.9897,0.990
55.159596646,-0.0332,-0.0234,0.9897,0.991
55.159766021,-0.0254,-0.0259,0.9834,0.984
55.15991675,-0.0200,-0.0171,0.9829,0.983
55.160075656,-0.0161,-0.0249,0.9824,0.983
55.163237635,-0.0117,-0.0269,0.9780,0.978
55.163448416,-0.0112,-0.0273,0.9814,0.982
55.168179823,-0.0088,-0.0322,0.9824,0.983
55.168469302,-0.0039,-0.0313,0.9800,0.980
55.176980864,-0.0020,-0.0347,0.9819,0.983
55.177343104,0.0010,-0.0396,0.9834,0.984
55.177689562,-0.0005,-0.0410,0.9785,0.979
55.184065396,0.0039,-0.0469,0.9770,0.978
55.184261958,0.0000,-0.0444,0.9858,0.987
55.18703326,-0.0010,-0.0508,0.9824,0.984
55.187655083,-0.0024,-0.0562,0.9834,0.985
55.190034771,-0.0024,-0.0620,0.9839,0.986
55.19031826,-0.0088,-0.0571,0.9829,0.985
55.195477166,-0.0112,-0.0645,0.9839,0.986
55.195742166,-0.0112,-0.0664,0.9892,0.992
55.19873701,-0.0176,-0.0684,0.9868,0.989
55.203571437,-0.0220,-0.0693,0.9897,0.992
55.203704614,-0.0215,-0.0684,0.9844,0.987
55.208358,-0.0278,-0.0723,0.9907,0.994
55.208556229,-0.0303,-0.0703,0.9907,0.994
55.213266281,-0.0313,-0.0732,0.9897,0.993
55.213496333,-0.0347,-0.0718,0.9956,0.999
55.217894146,-0.0376,-0.0737,0.9927,0.996
55.218154875,-0.0396,-0.0737,0.9936,0.997
55.221031333,-0.0435,-0.0742,0.9941,0.998
55.228228677,-0.0435,-0.0757,0.9936,0.997
55.228485343,-0.0430,-0.0742,0.9966,1.000
55.231207896,-0.0435,-0.0698,0.9971,1.000
55.23144701,-0.0459,-0.0718,0.9927,0.996
55.236322896,-0.0479,-0.0713,0.9946,0.998
55.236607062,-0.0464,-0.0713,0.9931,0.997
55.245441073,-0.0444,-0.0640,0.9951,0.998
55.24568576,-0.0444,-0.0659,0.9941,0.997
55.245898677,-0.0430,-0.0645,0.9912,0.994
55.257405291,-0.0449,-0.0659,0.9961,0.999
55.257590291,-0.0483,-0.0625,0.9951,0.998
55.257770448,-0.0425,-0.0591,0.9966,0.999
55.257949823,-0.0449,-0.0571,0.9946,0.997
55.2580905,-0.0405,-0.0557,0.9980,1.000
55.258236958,-0.0430,-0.0527,0.9966,0.999
55.263485291,-0.0405,-0.0513,0.9946,0.997
55.263707218,-0.0405,-0.0503,1.0000,1.002
55.266385864,-0.0396,-0.0498,1.0000,1.002
55.272392218,-0.0391,-0.0459,1.0034,1.005
55.272561646,-0.0420,-0.0464,0.9990,1.001
55.278056437,-0.0391,-0.0459,1.0039,1.006
55.278596229,-0.0415,-0.0498,1.0044,1.006
55.280046646,-0.0386,-0.0464,1.0054,1.007
55.280344718,-0.0371,-0.0425,1.0044,1.006
55.285484041,-0.0381,-0.0469,1.0044,1.006
55.285770916,-0.0352,-0.0464,1.0068,1.008
55.288861854,-0.0322,-0.0459,1.0049,1.006
55.295962479,-0.0317,-0.0415,1.0034,1.005
55.296308208,-0.0322,-0.0449,1.0054,1.007
55.300355968,-0.0298,-0.0493,1.0088,1.010
55.300632739,-0.0308,-0.0488,1.0019,1.004
55.309692271,-0.0308,-0.0483,1.0014,1.003
55.310150031,-0.0308,-0.0469,1.0019,1.004
55.310840396,-0.0293,-0.0444,1.0000,1.001
55.311330968,-0.0264,-0.0444,1.0005,1.002
55.311733364,-0.0239,-0.0483,0.9985,1.000
55.312110812,-0.0234,-0.0444,0.9966,0.998
55.316381385,-0.0254,-0.0483,0.9936,0.995
55.321442062,-0.0210,-0.0479,0.9922,0.994
55.321628937,-0.0190,-0.0488,0.9922,0.994
55.330889718,-0.0220,-0.0483,0.9917,0.993
55.331288885,-0.0190,-0.0474,0.9887,0.990
55.331646958,-0.0186,-0.0518,0.9887,0.990
55.33199076,-0.0205,-0.0547,0.9902,0.992
55.334734146,-0.0181,-0.0542,0.9931,0.995
55.335651646,-0.0156,-0.0532,0.9907,0.992
55.344722062,-0.0122,-0.0596,0.9941,0.996
55.344921958,-0.0151,-0.0591,0.9956,0.997
55.345090239,-0.0166,-0.0606,1.0000,1.002
55.351311958,-0.0161,-0.0606,0.9971,0.999
55.351579771,-0.0161,-0.0606,1.0014,1.003
55.3525705,-0.0142,-0.0591,1.0034,1.005
55.352836698,-0.0161,-0.0674,1.0039,1.006
55.361368,-0.0166,-0.0669,1.0044,1.007
55.361526281,-0.0166,-0.0630,1.0044,1.006
55.361658833,-0.0151,-0.0713,1.0073,1.010
55.367619562,-0.0190,-0.0669,1.0058,1.008
55.367821333,-0.0181,-0.0674,1.0049,1.007
55.375982271,-0.0215,-0.0659,1.0107,1.013
55.376148364,-0.0205,-0.0718,1.0044,1.007
55.376310187,-0.0230,-0.0645,1.0010,1.003
55.376476854,-0.0220,-0.0693,1.0014,1.004
55.382966125,-0.0230,-0.0669,0.9990,1.002
55.383309354,-0.0230,-0.0645,1.0010,1.003
55.386899666,-0.0264,-0.0606,0.9980,1.000
55.391285239,-0.0234,-0.0615,0.9971,0.999
55.391582531,-0.0234,-0.0615,0.9966,0.999
55.395266073,-0.0230,-0.0581,0.9971,0.999
55.395566125,-0.0293,-0.0635,0.9951,0.998
55.399829093,-0.0230,-0.0571,0.9956,0.997
55.400149927,-0.0259,-0.0576,0.9941,0.996
55.40449826,-0.0230,-0.0557,0.9971,0.999
55.404796958,-0.0220,-0.0542,0.9902,0.992
55.408607375,-0.0200,-0.0518,0.9946,0.996
55.408967166,-0.0220,-0.0523,0.9961,0.998
55.41257451,-0.0171,-0.0527,0.9946,0.996
55.424370604,-0.0181,-0.0513,0.9936,0.995
55.425012791,-0.0146,-0.0503,0.9966,0.998
55.4256455,-0.0142,-0.0513,0.9980,0.999
55.426256802,-0.0117,-0.0503,0.9956,0.997
55.427003729,-0.0112,-0.0498,0.9966,0.998
55.427476125,-0.0107,-0.0493,0.9941,0.995
55.430772166,-0.0059,-0.0523,0.9941,0.996
55.43130201,-0.0103,-0.0523,0.9956,0.997
55.433547687,-0.0132,-0.0503,0.9912,0.993
55.440797166,-0.0063,-0.0523,0.9956,0.997
55.44126201,-0.0063,-0.0552,0.9902,0.992
55.444480187,-0.0068,-0.0508,0.9917,0.993
55.444880968,-0.0049,-0.0518,0.9907,0.992
55.453531489,-0.0088,-0.0562,0.9917,0.993
55.453707739,-0.0078,-0.0566,0.9907,0.992
55.453859823,-0.0073,-0.0537,0.9961,0.998
55.467849718,-0.0059,-0.0586,0.9922,0.994
55.468065552,-0.0098,-0.0586,0.9931,0.995
55.468241229,-0.0137,-0.0606,0.9946,0.997
55.468390083,-0.0146,-0.0610,0.9941,0.996
55.469084145,-0.0112,-0.0576,0.9946,0.996
55.469261645,-0.0161,-0.0610,1.0010,1.003
55.473136385,-0.0151,-0.0625,0.9980,1.000
55.473331958,-0.0156,-0.0581,1.0024,1.004
55.479951645,-0.0171,-0.0601,1.0014,1.003
55.480154354,-0.0171,-0.0620,1.0039,1.006
55.480359145,-0.0190,-0.0606,0.9980,1.000
55.481100343,-0.0210,-0.0562,1.0024,1.004
55.48553727,-0.0200,-0.0586,1.0068,1.009
55.493557791,-0.0200,-0.0581,1.0112,1.013
55.493845135,-0.0186,-0.0562,1.0083,1.010
55.497328312,-0.0239,-0.0547,1.0063,1.008
55.497565552,-0.0200,-0.0557,1.0112,1.013
55.502147583,-0.0230,-0.0562,1.0078,1.010
55.502517843,-0.0234,-0.0557,1.0127,1.014
55.505574562,-0.0249,-0.0586,1.0088,1.011
55.505828625,-0.0254,-0.0547,1.0039,1.006
55.512209093,-0.0254,-0.0518,1.0117,1.013
55.512542948,-0.0239,-0.0518,1.0141,1.016
55.51287326,-0.0308,-0.0508,1.0102,1.012
55.520074979,-0.0298,-0.0493,1.0097,1.011
55.520367427,-0.0298,-0.0493,1.0063,1.008
55.523355552,-0.0254,-0.0518,1.0039,1.006
55.523639823,-0.0313,-0.0483,1.0063,1.008
55.528346645,-0.0293,-0.0469,0.9995,1.001
55.52868451,-0.0303,-0.0474,1.0054,1.007
55.535420187,-0.0313,-0.0479,0.9995,1.001
55.536489302,-0.0313,-0.0459,0.9975,0.999
55.537308364,-0.0322,-0.0459,0.9936,0.995
55.538005343,-0.0322,-0.0464,0.9941,0.996
55.541808104,-0.0269,-0.0483,0.9927,0.994
55.54553602,-0.0273,-0.0459,0.9897,0.991
55.546011541,-0.0283,-0.0444,0.9883,0.990
55.550846125,-0.0308,-0.0483,0.9922,0.994
55.551548156,-0.0273,-0.0483,0.9848,0.986
55.553795656,-0.0278,-0.0488,0.9878,0.989
55.554170031,-0.0288,-0.0430,0.9892,0.991
55.56104076,-0.0273,-0.0488,0.9883,0.990
55.56123425,-0.0244,-0.0449,0.9848,0.986
55.564377635,-0.0269,-0.0454,0.9887,0.990
55.581774718,-0.0273,-0.0454,0.9839,0.985
55.581998468,-0.0283,-0.0469,0.9848,0.986
55.58223352,-0.0264,-0.0479,0.9868,0.988
55.582679198,-0.0293,-0.0469,0.9839,0.985
55.58318201,-0.0264,-0.0483,0.9853,0.987
55.583448468,-0.0317,-0.0508,0.9853,0.987
55.583644823,-0.0288,-0.0483,0.9897,0.991
55.583875552,-0.0283,-0.0508,0.9844,0.986
55.587845552,-0.0293,-0.0469,0.9883,0.990
55.592872791,-0.0303,-0.0552,0.9892,0.991
55.593088104,-0.0317,-0.0571,0.9883,0.990
55.597046333,-0.0322,-0.0532,0.9927,0.995
